method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,hfvrp_n001_m03_s03,1,3,1.000000,10,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.729713,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,50,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.013725,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,50,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001266,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,1788027532545403632,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.380352,MEDIUM
ga,ex3_3v_all_feasible,3,3,1.000000,19345,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,1.188915,BIG
ga,ex3_3v_all_feasible,3,3,1.000000,1788027627431331100,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.019762,DEFAULT
ga,ex3_3v_all_feasible,3,3,1.000000,1788027597390038779,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.002158,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,10,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.725544,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,50,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.244253,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,50,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.016878,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,50,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.002565,SMALL
ga,ex4_3v_infeasible,4,3,1.000000,9999,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,1.337416,BIG
ga,ex4_3v_infeasible,4,3,1.000000,19345,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.024781,DEFAULT
